"sep=,"
"Export items"
" "
Account,Item,"Item number",SKU,Manufacturer,Supplier,"Label alcohol","Units per item",Unit,"Items per case","Total quantity"
"Well Crafted Wine & Beverage Co.","Endhardt Vineyards Blanc de Cab Franc 2022",30059,VIR1085,,,12.90,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Endhardt Vineyards Chardonnay 2022",28730,VIR1077,,,13.60,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Endhardt Vineyards Fervor Red 2021",28772,VIR1078,,,13.60,750.000,ml,12,35.000
"Well Crafted Wine & Beverage Co.","Endhardt Vineyards Golden Turkey Red 2021",30025,VIR1084,,,13.60,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Endhardt Vineyards Kindred Red 2021",29515,VIR1081,,,13.60,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Endhardt Vineyards Lower Block Sauvignon Blanc 2022",23002,VIR1053,,,12.90,750.000,ml,12,118.000
"Well Crafted Wine & Beverage Co.","Endhardt Vineyards Reverie White 2022",28773,VIR1076,,,12.90,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Eulila Red Blend (DC - MD ONLY) 2022",25584,CHL1007,,,14.00,750.000,ml,6,396.000
"Well Crafted Wine & Beverage Co.","Eulila Red Blend (DC - MD ONLY) Stained Label 2022",30120,CHL1007,,,14.00,750.000,ml,6,15.000
"Well Crafted Wine & Beverage Co.","Eulila Red Blend Cachapoal Valley Magnum (DC - MD Only) 2018  1.5 l",9222,CHL1012,,,14.00,1.500,l,6,1.000
"Well Crafted Wine & Beverage Co.","Eulila Red Blend Cachapoal Valley Magnum (DC - MD Only) 2019  1.5 l",25585,CHL1012,,,14.00,1.500,l,6,6.000
"Well Crafted Wine & Beverage Co.","Famille Henry Isle Saint Pierre Rose 2022",20550,FRA1100,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Famille Henry Isle Saint Pierre Rose 2024",28602,FRA1100,,,12.50,750.000,ml,12,83.000
"Well Crafted Wine & Beverage Co.","Farmers Market Italian Red NV",23959,ITA1116,,,14.00,750.000,ml,12,509.000
"Well Crafted Wine & Beverage Co.","Farmers Market Italian White NV",23960,ITA1115,,,12.50,750.000,ml,12,387.000
"Well Crafted Wine & Beverage Co.","Fernanda Capello Chardonnay 2022",21572,ITA1029,,,12.50,750.000,ml,12,78.000
"Well Crafted Wine & Beverage Co.","Fernanda Capello Pinot Grigio 2024",28855,ITA1018,,,12.50,750.000,ml,6,81.000
"Well Crafted Wine & Beverage Co.","Fernanda Capello Prosecco Brut NV",3061,ITA1039,"Fernanda Capello - Supplier",,11.50,750.000,ml,12,87.000
"Well Crafted Wine & Beverage Co.","Fernanda Capello Prosecco Extra Dry NV",1973,ITA1019,"Fernanda Capello - Supplier",,11.50,750.000,ml,12,1346.000
"Well Crafted Wine & Beverage Co.","Finca Buenaventura Aureo Cabernet Sauvignon 2018",11613,CAL1193,,,14.10,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Finca Buenaventura Aureo Chardonnay 2019",11612,CAL1192,,,14.10,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Finca Buenaventura Aureo Malbec 2019",11611,CAL1191,,,14.10,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Finca Buenaventura Bunbury Red Blend 2018",11614,CAL1194,,,14.10,750.000,ml,12,12.000
"Well Crafted Wine & Beverage Co.","Finca Buenaventura Descarriados Gran Malbec 2018",11615,CAL1195,,,14.10,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Fledge & Co. Fortitude Vincimus Red Blend 2021",29301,SAF1109,Boplaas,,14.39,750.000,ml,12,19.000
"Well Crafted Wine & Beverage Co.","Fledge & Co. Grenache 2024",29300,SAF1107,Boplaas,,14.00,750.000,ml,12,144.000
"Well Crafted Wine & Beverage Co.","Fledge & Co. Skeleton Praeteritus Bosstok Tinta Barocca 2022",29299,SAF1108,Boplaas,,14.70,750.000,ml,12,250.000
"Well Crafted Wine & Beverage Co.","Fledge & Co. The Clutch Tinta Barocca 2019",15611,SAF1035,Boplaas,,14.50,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Fledge and Co Elgin Chardonnay 2017",16876,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Fledge and Co Hoeksteen 2016",16877,SAMPLE,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Fledge and Co Red NV",16874,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Fledge and Co Riesling 2018",16875,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Fledge and Co Sauvignon Blanc 2018",16873,SAMPLE,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Fortezza di Ventura Prosecco NV",28995,ITA1158,,,11.00,750.000,ml,12,551.000
"Well Crafted Wine & Beverage Co.","Frascole Chianti Rufina 2022",28300,ITA1021,,,13.50,750.000,ml,12,153.000
"Well Crafted Wine & Beverage Co.","Frascole Chianti Rufina Riserva 2017",17976,ITA1022,,,14.00,750.000,ml,6,6.000
"Well Crafted Wine & Beverage Co.","Frascole Chianti Rufina Riserva 2019",22833,ITA1022,,,14.00,750.000,ml,6,159.000
"Well Crafted Wine & Beverage Co.","Frascole Limine 2018",23214,,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Frascole Toscana Rosso Bitornino 2020",22954,ITA1020,,,12.50,750.000,ml,12,11.000
"Well Crafted Wine & Beverage Co.","Free Spirits N/A Bourbon",30087,NON1031,"The Free Spirits Co.",,,750.000,ml,6,151.000
"Well Crafted Wine & Beverage Co.","Free Spirits N/A Espresso Old Fashioned Cans   250 ml",30098,NON1039,"The Free Spirits Co.",,,250.000,ml,24,464.000
"Well Crafted Wine & Beverage Co.","Free Spirits N/A Gin",30090,NON1033,"The Free Spirits Co.",,,750.000,ml,6,147.000
"Well Crafted Wine & Beverage Co.","Free Spirits N/A Kentucky Mule Cans   250 ml",30097,NON1038,"The Free Spirits Co.",,,250.000,ml,24,464.000
"Well Crafted Wine & Beverage Co.","Free Spirits N/A Margarita Cans   250 ml",30092,NON1036,"The Free Spirits Co.",,,250.000,ml,24,848.000
"Well Crafted Wine & Beverage Co.","Free Spirits N/A Milano",30091,NON1034,"The Free Spirits Co.",,,750.000,ml,6,45.000
"Well Crafted Wine & Beverage Co.","Free Spirits N/A Negroni Cans   250 ml",30096,NON1037,"The Free Spirits Co.",,,250.000,ml,24,656.000
"Well Crafted Wine & Beverage Co.","Free Spirits N/A Tequila",30089,NON1032,"The Free Spirits Co.",,0.00,750.000,ml,6,86.000
"Well Crafted Wine & Beverage Co.","Frico Bianco IGT Venezie (NOVA only) 2023",24980,ITA1105,,,12.50,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Frico Bianco IGT Venezie (NOVA only) 2024",29207,ITA1105,,,12.50,750.000,ml,12,132.000
"Well Crafted Wine & Beverage Co.","Frico Frizzante Cans IGT Venezie Cans (NOVA only)   250 ml",22198,ITA1107,"Scarpetta (Northern VA only)",,10.00,250.000,ml,48,968.000
"Well Crafted Wine & Beverage Co.","Frico Lambrusco Cans IGT Emilia (NOVA only)   250 ml",22199,ITA1108,,,9.50,250.000,ml,48,605.000
"Well Crafted Wine & Beverage Co.","Frico Rose (NOVA only) 2023",24402,ITA1146,,,12.50,750.000,ml,12,8.000
"Well Crafted Wine & Beverage Co.","Frico Rose (NOVA only) 2024",29227,ITA1146,,,12.50,750.000,ml,12,168.000
"Well Crafted Wine & Beverage Co.","Frico Sangiovese IGT Toscana (NOVA only) 2022",22197,ITA1106,,,13.00,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Frico Sangiovese IGT Toscana (NOVA only) 2023",29226,ITA1106,,,13.00,750.000,ml,12,94.000
"Well Crafted Wine & Beverage Co.","Galea Mimosa Sangria NV",15218,SPA1244,,,7.00,750.000,ml,12,90.000
"Well Crafted Wine & Beverage Co.","Galea Mulled Wine NV",16883,SPA1267,,,7.00,750.000,ml,12,286.000
"Well Crafted Wine & Beverage Co.","Galea Red Sangria NV",12969,SPA1238,,,7.00,750.000,ml,12,216.000
"Well Crafted Wine & Beverage Co.","Galea Rose Sangria NV",12971,SPA1240,,,7.00,750.000,ml,12,129.000
"Well Crafted Wine & Beverage Co.","Galea White Sangria NV",12970,SPA1239,,,7.00,750.000,ml,12,251.000
"Well Crafted Wine & Beverage Co.","Gargalo Godello 2020",17627,,,,,750.000,ml,6,6.000
"Well Crafted Wine & Beverage Co.","Gargalo Treixadura & Albarino 2020",17628,,,,,750.000,ml,6,6.000
"Well Crafted Wine & Beverage Co.","Gavioli Lambrusco  Emilia Semisweet NV",28412,ITA1118,,,7.50,750.000,ml,12,46.000
"Well Crafted Wine & Beverage Co.","Gavioli Lambrusco Classic 2018",23727,ITA1120,,,12.50,750.000,ml,6,60.000
"Well Crafted Wine & Beverage Co.","Gavioli Lambrusco Sorbara DOC Dry NV",25854,ITA1119,,,11.00,750.000,ml,6,81.000
"Well Crafted Wine & Beverage Co.","Gendraud Patrice Chablis Mevushal (MD & DC)",23915,FRA1155,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Gendraud Patrice Petit Chablis Mevushal (MD & DC)",23916,FRA1156,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Getariako Txakolina Basa Lore Igartzeta 2020",15064,SPA1230,,,11.50,750.000,ml,12,7.000
"Well Crafted Wine & Beverage Co.","Getariako Txakolina Basa Lore Igartzeta 2021",19209,SPA1230,,,11.50,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Getariako Txakolina Basa Lore Igartzeta 2022",24279,SPA1230,,,11.50,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Getariako Txakolina Basa Lore Igartzeta 2023",28724,SPA1230,,,11.50,750.000,ml,12,125.000
"Well Crafted Wine & Beverage Co.","Getariako Txakolina Basa Lore Rose 2022",20571,SPA1125,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Getariako Txakolina Basa Lore Rose 2023",24278,SPA1125,,,,750.000,ml,12,95.000
"Well Crafted Wine & Beverage Co.","Geteriako Txakolina Basa Lore 2019",10312,SPA1124,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Geteriako Txakolina Basa Lore 2024",28723,SPA1124,,,11.00,750.000,ml,12,393.000
"Well Crafted Wine & Beverage Co.","Giaconda Chardonnay 2022",28736,AUS1014,,,13.50,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Giustini Areale Primitivo di Manduria 2022",21757,ITA1099,,,14.50,750.000,ml,12,460.000
"Well Crafted Wine & Beverage Co.","Giustini Areale Primitivo di Manduria 2024",25494,ITA1099,,,14.50,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Fiano 2022",21752,ITA1092,,,12.00,750.000,ml,12,8.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Fiano 2023",23837,ITA1092,,,12.00,750.000,ml,12,579.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Fiano 2024",29390,ITA1092,,,12.00,750.000,ml,12,612.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Primitivo 2023",25003,ITA1095,,,13.50,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Primitivo 2024",29389,ITA1095,,,13.50,750.000,ml,12,1717.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Primitivo (Damaged Labels) 2022",25123,ITA1095,,,13.50,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Susumaniello 2022",21751,ITA1093,,,13.00,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Susumaniello 2023",25002,ITA1093,,,13.00,750.000,ml,12,571.000
"Well Crafted Wine & Beverage Co.","Giustini Avoglia Susumaniello 2024",29388,ITA1093,,,13.00,750.000,ml,12,1116.000
"Well Crafted Wine & Beverage Co.","Giustini Costiero Rose 2024",28567,ITA1117,,,13.00,750.000,ml,12,819.000
"Well Crafted Wine & Beverage Co.","Giustini Illuminato Fiano 2023",21758,ITA1096,,,12.00,750.000,ml,12,428.000
"Well Crafted Wine & Beverage Co.","Giustini Patu Primitivo 2023",28568,ITA1098,,,14.50,750.000,ml,12,241.000
"Well Crafted Wine & Beverage Co.","Giustini Patu Primitivo 2024",29391,ITA1098,,,14.50,750.000,ml,12,360.000
"Well Crafted Wine & Beverage Co.","Giustini Vecchio Sogno Negroamaro 2023",25001,ITA1097,,,14.00,750.000,ml,12,663.000
"Well Crafted Wine & Beverage Co.","Gondola Brut Rose (MD & DC) NV",25340,ITA1148,,,11.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Gondola Chianti 2019",17067,,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Gondola Chianti  Mevushal (MD & DC)",23870,ITA1131,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Gondola Chianti Reserve Mevushal (MD & DC)",23932,ITA1132,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Gondola Pinot Grigio 2020",17069,,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Gondola Pinot Grigio Kosher (MD & DC)",23852,ITA1123,,,,750.000,ml,12,30.000
"Well Crafted Wine & Beverage Co.","Gondola Pinot Noir  Mevushal (MD & DC) 2022",23850,ITA1121,,,12.00,750.000,ml,12,12.000
"Well Crafted Wine & Beverage Co.","Gondola Prosecco  Mevushal (MD & DC)",23853,ITA1124,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Gondola Sangiovese  Mevushal (MD & DC) 2021",23851,ITA1122,,,12.50,750.000,ml,12,48.000
"Well Crafted Wine & Beverage Co.","Govain 2018",19183,FRA1087,,,13.00,750.000,ml,12,135.000
"Well Crafted Wine & Beverage Co.","Grand Marchand Reserve Bordeaux Left Bank 2019",25520,FRA1181,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Grand Marchand Reserve Bordeaux Left Bank 2020",28079,FRA1181,,,14.00,750.000,ml,12,106.000
"Well Crafted Wine & Beverage Co.","Grand Marchand Bordeaux Rouge Reserve 2019",18223,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Grateful Palate Bless Your Heart NV",16865,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Grateful Palate Good Lord NV",16866,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Grateful Palate Strong Arms 2018",16868,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Grateful Palate Strong Arms 2019",16867,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Grateful Palate Strong Arms White Bordeaux 2020",24604,FRA1167,,,12.00,750.000,ml,12,329.000
"Well Crafted Wine & Beverage Co.","Harmino Mango Cans   250 ml",25300,ITA1149,,,,250.000,ml,48,0.000
"Well Crafted Wine & Beverage Co.","Harmino Wave Sparkling Peach  Mevushal NV",23859,ITA1130,,,6.00,750.000,ml,12,50.000
"Well Crafted Wine & Beverage Co.","Harmino Wave Sparkling Rose Mevushal",23858,ITA1129,,,,750.000,ml,12,12.000
"Well Crafted Wine & Beverage Co.","Harmino Mango  Mevushal NV",23856,ITA1127,,,5.50,750.000,ml,12,120.000
"Well Crafted Wine & Beverage Co.","Harmino Moscato  Mevushal NV",23854,ITA1125,,,,750.000,ml,12,131.000
"Well Crafted Wine & Beverage Co.","Harmino Moscato Rose  Mevushal NV",23855,ITA1126,,,5.50,750.000,ml,12,71.000
"Well Crafted Wine & Beverage Co.","Harmino Peach  Mevushal",23857,ITA1128,,,,750.000,ml,12,120.000
"Well Crafted Wine & Beverage Co.","Haut Espoir Cloudfall 2020",17081,SAF1033,,,13.50,750.000,ml,6,417.000
"Well Crafted Wine & Beverage Co.","Haut Espoir Gentle Giant 2017",15263,SAF1032,,,14.50,750.000,ml,6,332.000
"Well Crafted Wine & Beverage Co.","Hendry Albarino 2020",16847,CAL1206,Hendry,,13.90,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Hendry Albarino 2023",24798,CAL1206,Hendry,,13.90,750.000,ml,12,29.000
"Well Crafted Wine & Beverage Co.","Hendry Albarino 2024",28592,CAL1206,Hendry,,14.30,750.000,ml,12,48.000
"Well Crafted Wine & Beverage Co.","Hendry Barrel Fermented Chardonnay 2018",14895,CAL1208,,,14.50,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Hendry Barrel Fermented Chardonnay 2020",21259,CAL1208,,,14.50,750.000,ml,12,-3.000
"Well Crafted Wine & Beverage Co.","Hendry Barrel Fermented Chardonnay 2022",24797,CAL1208,,,14.50,750.000,ml,12,35.000
"Well Crafted Wine & Beverage Co.","Hendry Barrel Fermented Chardonnay 2023",28593,CAL1208,,,13.90,750.000,ml,12,40.000
"Well Crafted Wine & Beverage Co.","Hendry Block 28 Zinfandel 2018",15806,CAL1200,,,15.00,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Hendry Block 28 Zinfandel 2019",22569,CAL1200,,,15.00,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Hendry Block 28 Zinfandel 2021",25127,CAL1200,,,15.00,750.000,ml,12,38.000
"Well Crafted Wine & Beverage Co.","Hendry Blocks 7 & 22 Zinfandel 2019  375 ml",20784,CAL1210,,,15.00,375.000,ml,12,43.000
"Well Crafted Wine & Beverage Co.","Hendry Blocks 7 & 22 Zinfandel 2021",23514,CAL1201,,,15.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Hendry Blocks 7 & 22 Zinfandel 2022",29358,CAL1201,,,15.00,750.000,ml,12,72.000
"Well Crafted Wine & Beverage Co.","Hendry Blocks 7 & 22 Zinfandel Magnum 2019  1.5 l",22571,CAL1212,,,15.00,1.500,l,6,1.000
"Well Crafted Wine & Beverage Co.","Hendry Cabernet Sauvignon 2018",20782,CAL1205,,,14.30,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Hendry Cabernet Sauvignon 2019",23071,CAL1205,,,14.30,750.000,ml,12,72.000
"Well Crafted Wine & Beverage Co.","Hendry Cabernet Sauvignon 2020  375 ml",24799,CAL1211,,,14.30,375.000,ml,12,15.000
"Well Crafted Wine & Beverage Co.","Hendry Cabernet Sauvignon Magnum 2019  1.5 l",22572,CAL1213,,,14.30,1.500,l,6,5.000
"Well Crafted Wine & Beverage Co.","Hendry Cabernet Sauvignon Reserve 2019",25761,CAL1350,,,15.90,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Hendry Cabernet Sauvignon Reserve 2021",30339,CAL1350,,,15.90,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Hendry HRW Cabernet Sauvignon 2022",25126,CAL1197,,,15.10,750.000,ml,12,863.000
"Well Crafted Wine & Beverage Co.","Hendry HRW Cabernet Sauvignon 2023",25498,CAL1197,,,14.50,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Hendry HRW Pinot Noir 2022",23070,CAL1198,,,14.10,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Hendry HRW Pinot Noir 2023",29357,CAL1198,,,14.30,750.000,ml,12,56.000
"Well Crafted Wine & Beverage Co.","Hendry HRW Pinot Noir (No Labels) 2023",29312,CAL1198,,,14.10,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Hendry HRW Zinfandel 2020",16442,CAL1199,,,14.50,750.000,ml,12,542.000
"Well Crafted Wine & Beverage Co.","Hendry Pinot Noir 2022",28591,CAL1202,,,14.00,750.000,ml,12,43.000
"Well Crafted Wine & Beverage Co.","Hendry Pinot Noir (Damaged Labels) 2019",23003,CAL1202,,,14.10,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Hendry Pinot Noir Damaged Labels 2019",16492,CAL1202,,,14.10,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Hendry Primitivo 2021",24038,CAL1203,,,14.90,750.000,ml,12,15.000
"Well Crafted Wine & Beverage Co.","Hendry Primitivo 2022",30338,CAL1203,,,14.90,750.000,ml,12,24.000
"Well Crafted Wine & Beverage Co.","Hendry Red 2021",27769,CAL1204,,,14.20,750.000,ml,12,159.000
"Well Crafted Wine & Beverage Co.","Hendry Unoaked Chardonnay 2018",11937,CAL1207,,,13.70,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Hendry Unoaked Chardonnay 2019",15626,CAL1207,,,13.70,750.000,ml,12,7.000
"Well Crafted Wine & Beverage Co.","Hendry Unoaked Chardonnay 2020",18148,CAL1207,,,14.50,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Hendry Unoaked Chardonnay 2021",18290,CAL1207,,,14.50,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Hendry Unoaked Chardonnay 2023",24037,CAL1207,,,14.50,750.000,ml,12,147.000
"Well Crafted Wine & Beverage Co.","Henskens Rankin Vintage Brut 2014",28245,AUS1044,,,12.10,750.000,ml,12,57.000
"Well Crafted Wine & Beverage Co.","Heron Hill Baco Noir Reserve 2019",21622,NYS1008,,,13.10,750.000,ml,12,10.000
"Well Crafted Wine & Beverage Co.","Heron Hill Baco Noir Reserve 2020",21631,NYS1008,,,13.90,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Heron Hill Baco Noir Reserve 2021",27657,NYS1008,,,13.90,750.000,ml,12,24.000
"Well Crafted Wine & Beverage Co.","Heron Hill Blaufrankisch 2021",21630,NYS1009,,,13.00,750.000,ml,12,57.000
"Well Crafted Wine & Beverage Co.","Heron Hill Blaufrankisch 2024",30250,NYS1009,,,13.00,750.000,ml,12,60.000
"Well Crafted Wine & Beverage Co.","Heron Hill Cabernet Franc Classic 2020",21627,NYS1007,,,13.50,750.000,ml,12,71.000
"Well Crafted Wine & Beverage Co.","Heron Hill Cabernet Franc Classic (Damaged Labels) 2020",23812,NYS1007,,,13.50,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Heron Hill Dancing Bear Sparkling Rose 2023",24784,NYS1011,,,13.00,750.000,ml,12,65.000
"Well Crafted Wine & Beverage Co.","Heron Hill Eclipse Red 2021",27658,NYS1004,,,13.00,750.000,ml,12,99.000
"Well Crafted Wine & Beverage Co.","Heron Hill Pinot Noir Classic 2021",21625,NYS1005,,,12.00,750.000,ml,12,111.000
"Well Crafted Wine & Beverage Co.","Heron Hill Riesling Classic Dry 2022",21626,NYS1001,,,11.80,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Heron Hill Riesling Classic Dry 2023",27660,NYS1001,,,11.80,750.000,ml,12,160.000
"Well Crafted Wine & Beverage Co.","Heron Hill Riesling Reserve 2021",21623,NYS1003,,,10.50,750.000,ml,12,176.000
"Well Crafted Wine & Beverage Co.","Heron Hill Riesling Semi Dry 2023",27659,NYS1002,,,10.20,750.000,ml,12,144.000
"Well Crafted Wine & Beverage Co.","Heron Hill Riesling Semi Sweet 2022",23004,NYS1010,,,9.00,750.000,ml,12,73.000
"Well Crafted Wine & Beverage Co.","Heron Hill Riesling Semi Sweet 2023",30251,NYS1010,,,9.00,750.000,ml,12,24.000
"Well Crafted Wine & Beverage Co.","Hertelendy Audere 2015",8708,CAL1168,,,14.70,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Hertelendy Audere 2018",18310,CAL1168,,,14.70,750.000,ml,12,54.000
"Well Crafted Wine & Beverage Co.","Hertelendy Cabernet Franc 2020",24601,CAL1196,,,14.80,750.000,ml,12,11.000
"Well Crafted Wine & Beverage Co.","Hertelendy Cabernet Franc 2021",30118,CAL1196,,,14.80,750.000,ml,12,60.000
"Well Crafted Wine & Beverage Co.","Hertelendy Cabernet Sauvignon 2015",7147,CAL1165,,,14.71,750.000,ml,12,23.000
"Well Crafted Wine & Beverage Co.","Hertelendy Cabernet Sauvignon 2016",24118,CAL1165,,,14.71,750.000,ml,12,21.000
"Well Crafted Wine & Beverage Co.","Hertelendy Cabernet Sauvignon 2021",30119,CAL1165,,,14.50,750.000,ml,12,42.000
"Well Crafted Wine & Beverage Co.","Hertelendy Chardonnay 2015",7149,CAL1167,,,14.70,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Hertelendy Chardonnay 2016",14940,CAL1279,,,,750.000,ml,12,-1.000
"Well Crafted Wine & Beverage Co.","Hertelendy Chardonnay 2017",17983,CAL1279,,,14.70,750.000,ml,12,121.000
"Well Crafted Wine & Beverage Co.","Hertelendy Chardonnay 2018",18054,CAL1167,,,14.70,750.000,ml,12,8.000
