id,tenantId,supplierId,name,brand,description,category,isSampleOnly,createdAt,updatedAt,tastingNotes,foodPairings,servingInfo,wineDetails,enrichedAt,enrichedBy
15b0f49d-4f36-4afd-b17f-e918dffa6724,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeremy Nickel Cellars Chardonnay 2018,,"A boutique California Chardonnay from Jeremy Nickel Cellars, representing small-production winemaking at its finest. The 2018 vintage has had time to develop tertiary characteristics while maintaining the varietal's hallmark richness and texture. This wine showcases the evolution that quality Chardonnay achieves with proper aging.",,f,2025-10-18 13:42:34.308,2025-10-21 15:17:18.244,"{""aroma"": ""The developed bouquet reveals evolved aromas of baked apple, poached pear, and golden apricot, layered with rich notes of toasted hazelnut, butterscotch, and crème brûlée. Subtle oxidative characters of dried honey and beeswax add complexity, while hints of brioche and vanilla speak to quality oak integration. A delicate mineral quality and whisper of white flowers maintain elegance despite the wine's richness."", ""finish"": ""The finish is long and satisfying, with stone fruit and nutty flavors persisting alongside a pleasant toasted oak character. The wine's creamy texture lingers, while refreshing acidity provides a clean conclusion. Hints of honey and baking spice fade slowly, demonstrating the wine's maturity and complexity."", ""palate"": ""Full-bodied with luxurious, creamy texture enhanced by partial malolactic fermentation and lees aging. The palate delivers ripe stone fruit flavors—peach, nectarine, and apricot—integrated with butterscotch, toasted almond, and vanilla custard. The wine shows beautiful development with notes of lanolin, baked bread, and subtle spice. While rich and textured, balanced acidity prevents heaviness and provides structure. Mid-palate weight demonstrates quality fruit sources, while integrated oak adds layers without dominating.""}","[""Lobster risotto with saffron cream"", ""Roasted chicken with truffle butter"", ""Pan-seared scallops with cauliflower purée"", ""Aged Gruyère and triple-cream cheese"", ""Butternut squash ravioli with sage brown butter""]","{""decanting"": ""20-30 minutes of decanting recommended to allow the developed characters to integrate and any minor reduction to blow off"", ""glassware"": ""Burgundy or large white wine glass to capture the complex aromatics"", ""temperature"": ""10-12°C (50-54°F) - moderately chilled to balance richness with refreshment""}","{""style"": ""Rich, oaked California Chardonnay with bottle age"", ""region"": ""California - likely Napa Valley or Sonoma County"", ""vintage"": ""2018"", ""ageability"": ""Drink now through 2026. At 6-7 years of age, this wine is showing beautiful development and should be enjoyed soon while the fruit remains vibrant."", ""grapeVariety"": ""100% Chardonnay""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (varietal-match, conf:0.65)"
6586b0fa-f9e3-4016-8a8e-b509a37d88f6,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeff Cohn Smoke & Mirrors Red Blend 2018,,"A critically acclaimed red blend from renowned California winemaker Jeff Cohn, earning 92 points from Wine Enthusiast, Jeb Dunnuck, and Wine Spectator. The 2018 vintage from Sonoma County combines 60% Zinfandel with 28% Syrah and 6% each of Grenache and Petite Sirah, creating a bold yet balanced expression of California's finest red varieties. This wine showcases Cohn's masterful blending skills and understanding of Rhône-style winemaking adapted to California terroir.",,f,2025-10-18 13:42:33.456,2025-10-21 15:03:26.791,"{""aroma"": ""The nose is earthy and aromatic, leading with garrigue, dried lavender, and black licorice that give the wine a distinctly Mediterranean character. Dark berry aromatics follow—ripe plums, blackberries, and black cherry—creating a lush fruit core. Peppery herbs and cedary spice add complexity, while notes of tar, dried flowers, and graphite provide depth and intrigue. As the wine opens, fruitcake spices emerge along with hints of violet and dark chocolate, creating a multi-layered aromatic experience that rewards contemplation. The bouquet is both powerful and refined, balancing New World fruit ripeness with Old World savory elements."", ""finish"": ""Long and satisfying, with dark fruit flavors persisting alongside spice and herb notes. The tannins remain soft and rounded through the finish, making this wine approachable now while suggesting it can develop further. A touch of black pepper and dried flowers returns on the tail, with the wine's earthy character providing a savory conclusion that pairs beautifully with food."", ""palate"": ""Bold and plump with a thick, meaty texture that coats the palate generously. The wine is medium to full-bodied with soft, supple tannins that provide structure without astringency. Fresh, multilayered flavors of raspberry and dark berry fruits are joined by fruitcake spices—clove, cinnamon, nutmeg—that add warmth and complexity. The earthy garrigue character translates beautifully, with herbes de Provence weaving through the fruit. Black licorice and dark chocolate notes add richness, while the blend's natural acidity keeps everything balanced and fresh despite the wine's substantial body. The wine is charming and pure, with excellent integration of all components.""}","[""Grilled lamb chops with herb crust"", ""Beef short ribs or braised brisket"", ""Wild mushroom risotto or pasta"", ""Duck confit or roasted game birds"", ""Aged cheddar or gruyère cheese""]","{""decanting"": ""Recommended 30-60 minutes; CellarTracker reviewers noted significant improvement with aeration"", ""glassware"": ""Large Bordeaux or Rhône-style glass to allow the wine to breathe"", ""temperature"": ""16-18°C (60-65°F) - cool room temperature""}","{""style"": ""Bold, Rhône-Style Red Blend"", ""region"": ""Sonoma County, California"", ""vintage"": ""2018"", ""ageability"": ""Drinking beautifully now; can develop 3-5 more years. Optimal drinking window 2018-2028"", ""grapeVariety"": ""60% Zinfandel, 28% Syrah, 6% Grenache, 6% Petite Sirah""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.95)"
e78a3333-f96d-46bc-ad93-44daa5b54553,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Baillot Vosne-Romanee 2023,,,Wine,f,2025-10-23 02:00:20.424,2025-10-23 02:00:20.424,,,,,,claude-ai
c2bc5561-273a-4b65-ba95-8ac64d621f0e,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Corte Figaretto Valpolicella Ripasso 2022   Partial cs!,,,Wine,f,2025-10-23 02:00:32.878,2025-10-23 02:00:32.878,,,,,,claude-ai
ea054309-d46b-49c6-a149-c289b31078b9,58b8126a-2d2f-4f55-bc98-5b6784800bed,,DOMAINE VINDIOU Le Tourbillon de la Vie         Partial cs!,,,Wine,f,2025-10-23 02:00:44.335,2025-10-23 02:00:44.335,,,,,,claude-ai
16b155a9-fc42-49c9-a729-2004f54c33f9,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Borgogno Rivata Barolo DOCG 2021                 Partial cs!,,,Wine,f,2025-10-23 02:00:50.846,2025-10-23 02:00:50.846,,,,,,claude-ai
81dcdd89-7902-4869-901b-3b11ba57edc5,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Piantaferro montepulciano VV               Partial cs!,,,Wine,f,2025-10-23 02:00:53.033,2025-10-23 02:00:53.033,,,,,,claude-ai
31d3606b-73bc-45d8-96b8-7fb9607d6882,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Contrada Contrada Taurasi 2017                Partial cs!,,,Wine,f,2025-10-23 02:00:56.245,2025-10-23 02:00:56.245,,,,,,claude-ai
a51eb474-e909-46fd-8269-4d351e014d4d,58b8126a-2d2f-4f55-bc98-5b6784800bed,,La Maison Romane Cotes de Nuits Villages          Partial cs!,,,Wine,f,2025-10-23 02:00:59.352,2025-10-23 02:00:59.352,,,,,,claude-ai
acaf8ff5-a435-4878-8db5-073a862c5049,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Glandien L'Atmosphere Rose 2023                      Partial cs!,,,Wine,f,2025-10-23 02:01:05.979,2025-10-23 02:01:05.979,,,,,,claude-ai
7a900f9f-57ff-4e57-924c-b7a2da98f519,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Castell d'Age Miracle Orange 2023,,,Wine,f,2025-10-23 02:01:08.166,2025-10-23 02:01:08.166,,,,,,claude-ai
12ee4ccc-4e1f-4801-9cdc-90c87583abb3,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Domaine Pierre Boisson Bourgogne,,,Wine,f,2025-10-23 02:01:11.799,2025-10-23 02:01:11.799,,,,,,claude-ai
237a3228-961a-48d3-beb7-23e319042770,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Domaine Bruno Clair Savigny-Les-Beaune 1er       Partial cs!,,,Wine,f,2025-10-23 02:01:21.819,2025-10-23 02:01:21.819,,,,,,claude-ai
b54cc20c-ec65-4bb5-bb90-51e05249fe36,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Soil Therapy Rittersberg 2021             6pk!,,,Wine,f,2025-10-23 02:01:28.949,2025-10-23 02:01:28.949,,,,,,claude-ai
7bf57b04-3b10-4a16-941f-895d74a4da77,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jeremy Nickel Cellars Sauvignon Blanc 2024,,"Jeremy Nickel Cellars Sauvignon Blanc 2024 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:42:34.597,2025-10-18 13:42:34.597,"{""aroma"": ""Citrus blossom, green apple, pear, hints of tropical fruit and minerality"", ""finish"": ""Clean, refreshing finish with lingering citrus and mineral notes"", ""palate"": ""Medium-bodied with bright acidity, flavors of lemon, stone fruit, elegant texture""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Pan-seared scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white wine"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:18:09.427,claude-code
b24ecd19-fffb-4b73-bc55-fafc90771875,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jump Mountain Borderland 2021,,"Jump Mountain Borderland 2021 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:34.735,2025-10-18 13:42:34.735,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.456,claude-code
67dd2b19-613d-4e2e-802f-7f246d812d14,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jump Mountain Cabernet Sauvignon 2021,,"Jump Mountain Cabernet Sauvignon 2021 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:34.877,2025-10-18 13:42:34.877,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.476,claude-code
f0a2dda0-24fb-47bf-9625-36c1324bbd12,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jump Mountain Gruner Veltliner NV,,"Jump Mountain Gruner Veltliner NV is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:35.02,2025-10-18 13:42:35.02,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.506,claude-code
e62761b6-8062-457b-9e6e-ea16c3bbc103,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Jump Mountain Livia Red Blend 2019,,"Jump Mountain Livia Red Blend 2019 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:35.161,2025-10-18 13:42:35.161,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.525,claude-code
271bb886-d9a7-4168-8115-5f7ceae363c7,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Moorilla Brut Rose 2018,,"An elegant sparkling rosé from Tasmania's prestigious Moorilla Estate, showcasing the island's cool-climate potential for world-class sparkling wines. This traditional method wine demonstrates refined complexity developed through extended aging on lees, rivaling the finest examples from Champagne and beyond.",,f,2025-10-18 13:43:05.97,2025-10-21 15:18:13.922,"{""aroma"": ""The nose is sophisticated and layered, revealing aromas of wild strawberry, raspberry coulis, and pink grapefruit zest. Delicate floral notes of rose petals and cherry blossoms emerge alongside more complex tertiary characteristics of brioche, toasted hazelnut, and subtle yeast autolysis from extended lees aging. A whisper of chalky minerality and ocean spray speaks to Tasmania's maritime influence, while hints of candied orange peel and red apple skin add further dimension."", ""finish"": ""The finish is exceptionally long and complex, with lingering red fruit flavors intermingling with brioche and hazelnut notes. A saline mineral quality persists, along with a refreshing citrus peel character that leaves the palate cleansed and invigorated."", ""palate"": ""The wine enters with refined elegance, displaying persistent fine bubbles that create a creamy, mousse-like texture. Red berry flavors—particularly strawberry and cranberry—are balanced by citrus notes of blood orange and pink grapefruit that provide brightness and energy. The mid-palate reveals impressive depth, with layers of brioche, almond croissant, and a subtle oxidative note that adds savory complexity without overwhelming the fresh fruit. Vibrant acidity cuts through the richness, while the wine's backbone of stony minerality provides structure and length. The integration of fruit, yeast character, and acidity is seamless, showing the hallmarks of quality traditional method production.""}","[""Salmon gravlax with dill and mustard sauce"", ""Lobster or crab salad"", ""Oysters with mignonette"", ""Charcuterie board with pâté and terrines"", ""Strawberry shortcake or berry tart""]","{""decanting"": ""Not applicable; serve directly from bottle to preserve effervescence"", ""glassware"": ""Tulip-shaped Champagne flute or white wine glass to appreciate aromatics"", ""temperature"": ""45-48°F (7-9°C)""}","{""style"": ""Brut Rosé sparkling wine, traditional method with extended lees aging"", ""region"": ""Tasmania, Australia"", ""vintage"": ""2018"", ""ageability"": ""Drinking beautifully now through 2028. Extended bottle age has developed tertiary complexity."", ""grapeVariety"": ""Pinot Noir and Chardonnay blend (traditional method)""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (producer-match, conf:0.87)"
df43c75f-8023-4f77-8590-fc84549ed346,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Kelvin Feku Grenache Noir 2022,,"Kelvin Feku Grenache Noir 2022 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:42:35.592,2025-10-18 13:42:35.592,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:09.584,claude-code
